;Origine;Type Conteneur;SH Déclaré;Fret Unitaire min;Fret Unitaire moyen;Fret Unitaire max;Devise;N° Déclaration inf;N° Déclaration sup
33358;Royaume-Uni;Conteneur 40' High cube;6210100000;1150;1150;1150;EUR;2024CIAB9C2059;2024CIAB9C1180
33359;Royaume-Uni;Conteneur 40' High cube;6302290000;2046;2046;2046;EUR;2024CIAB9C2059;2024CIAB9C1180
33360;Royaume-Uni;Conteneur 40' High cube;6307900000;343;889;1176;EUR;2024CIAB9C2059;2024CIAB9C1180
33361;Royaume-Uni;Conteneur 40' High cube;6309000000;600;599912;850000;EUR;2024CIAB9C2059;2024CIAB9C1180
33362;Royaume-Uni;Conteneur 40' High cube;6402999000;1150;1150;1150;EUR;2024CIAB9C2059;2024CIAB9C1180
33363;Royaume-Uni;Conteneur 40' High cube;6403409000;1150;1150;1150;EUR;2024CIAB9C2059;2024CIAB9C1180
33364;Royaume-Uni;Conteneur 40' High cube;6404209000;448860;448860;448860;EUR;2024CIAB9C2059;2024CIAB9C1180
33365;Royaume-Uni;Conteneur 40' High cube;6506100000;343;652;1150;EUR;2024CIAB9C2059;2024CIAB9C1180
33366;Royaume-Uni;Conteneur 40' High cube;6507000000;343;652;1150;EUR;2024CIAB9C2059;2024CIAB9C1180
33367;Royaume-Uni;Conteneur 40' High cube;6603900000;2046;2046;2046;EUR;2024CIAB9C2059;2024CIAB9C1180
33368;Royaume-Uni;Conteneur 40' High cube;6804220000;1025;1025;1025;EUR;2024CIAB9C2059;2024CIAB9C1180
33369;Royaume-Uni;Conteneur 40' High cube;6909900000;1475;1475;1475;EUR;2024CIAB9C2059;2024CIAB9C1180
33370;Royaume-Uni;Conteneur 40' High cube;6910900000;700000;700000;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33371;Royaume-Uni;Conteneur 40' High cube;6912009000;1800;1800;1800;EUR;2024CIAB9C2059;2024CIAB9C1180
33372;Royaume-Uni;Conteneur 40' High cube;7009109000;1500;551713;632784;EUR;2024CIAB9C2059;2024CIAB9C1180
33373;Royaume-Uni;Conteneur 40' High cube;7302400000;800000;800000;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33374;Royaume-Uni;Conteneur 40' High cube;7308400000;600000;600000;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33375;Royaume-Uni;Conteneur 40' High cube;7321111900;1000;1000;1000;EUR;2024CIAB9C2059;2024CIAB9C1180
33376;Royaume-Uni;Conteneur 40' High cube;7321190000;1000;1000;1000;EUR;2024CIAB9C2059;2024CIAB9C1180
33377;Royaume-Uni;Conteneur 40' High cube;7324100000;3573;3573;3573;EUR;2024CIAB9C2059;2024CIAB9C1180
33378;Royaume-Uni;Conteneur 40' High cube;7326909000;2046;2046;2046;EUR;2024CIAB9C2059;2024CIAB9C1180
33379;Royaume-Uni;Conteneur 40' High cube;8203400000;239;239;239;EUR;2024CIAB9C2059;2024CIAB9C1180
33380;Royaume-Uni;Conteneur 40' High cube;8204110000;239;239;239;EUR;2024CIAB9C2059;2024CIAB9C1180
33381;Royaume-Uni;Conteneur 40' High cube;8205100000;239;239;239;EUR;2024CIAB9C2059;2024CIAB9C1180
33382;Royaume-Uni;Conteneur 40' High cube;8205200000;900;900;900;EUR;2024CIAB9C2059;2024CIAB9C1180
33383;Royaume-Uni;Conteneur 40' High cube;8205590000;239;239;239;EUR;2024CIAB9C2059;2024CIAB9C1180
33384;Royaume-Uni;Conteneur 40' High cube;8215200000;1200;1200;1200;EUR;2024CIAB9C2059;2024CIAB9C1180
33385;Royaume-Uni;Conteneur 40' High cube;8302420000;3948;3948;3948;EUR;2024CIAB9C2059;2024CIAB9C1180
33386;Royaume-Uni;Conteneur 40' High cube;8302490000;2046;2997;3948;EUR;2024CIAB9C2059;2024CIAB9C1180
33387;Royaume-Uni;Conteneur 40' High cube;8304000000;3829;3829;3829;EUR;2024CIAB9C2059;2024CIAB9C1180
33388;Royaume-Uni;Conteneur 40' High cube;8407319000;1200;1200;1200;EUR;2024CIAB9C2059;2024CIAB9C1180
33389;Royaume-Uni;Conteneur 40' High cube;8407340000;600000;623992;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33390;Royaume-Uni;Conteneur 40' High cube;8407900000;478;839;1200;EUR;2024CIAB9C2059;2024CIAB9C1180
33391;Royaume-Uni;Conteneur 40' High cube;8408200000;400;44370;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33392;Royaume-Uni;Conteneur 40' High cube;8408900000;500;766;900;EUR;2024CIAB9C2059;2024CIAB9C1180
33393;Royaume-Uni;Conteneur 40' High cube;8414309000;1000;320600;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33394;Royaume-Uni;Conteneur 40' High cube;8414400000;900;900;900;EUR;2024CIAB9C2059;2024CIAB9C1180
33395;Royaume-Uni;Conteneur 40' High cube;8414510000;1000;325540;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33396;Royaume-Uni;Conteneur 40' High cube;8414809000;400;400;400;EUR;2024CIAB9C2059;2024CIAB9C1180
33397;Royaume-Uni;Conteneur 40' High cube;8417200000;650000;650000;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33398;Royaume-Uni;Conteneur 40' High cube;8418109000;448860;550140;752700;EUR;2024CIAB9C2059;2024CIAB9C1180
33399;Royaume-Uni;Conteneur 40' High cube;8418219000;1200;16484;704000;EUR;2024CIAB9C2059;2024CIAB9C1180
33400;Royaume-Uni;Conteneur 40' High cube;8418291000;1200;390480;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33401;Royaume-Uni;Conteneur 40' High cube;8418299000;1000;274610;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33402;Royaume-Uni;Conteneur 40' High cube;8418309000;1475;197878;590360;EUR;2024CIAB9C2059;2024CIAB9C1180
33403;Royaume-Uni;Conteneur 40' High cube;8418509000;1475;2524;3573;EUR;2024CIAB9C2059;2024CIAB9C1180
33404;Royaume-Uni;Conteneur 40' High cube;8419190000;650000;650000;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33405;Royaume-Uni;Conteneur 40' High cube;8419200000;3948;3948;3948;EUR;2024CIAB9C2059;2024CIAB9C1180
33406;Royaume-Uni;Conteneur 40' High cube;8420100000;600000;600000;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33407;Royaume-Uni;Conteneur 40' High cube;8420910000;632784;632784;632784;EUR;2024CIAB9C2059;2024CIAB9C1180
33408;Royaume-Uni;Conteneur 40' High cube;8421990000;200;200;200;EUR;2024CIAB9C2059;2024CIAB9C1180
33409;Royaume-Uni;Conteneur 40' High cube;8422110000;1000;1000;1000;EUR;2024CIAB9C2059;2024CIAB9C1180
33410;Royaume-Uni;Conteneur 40' High cube;8422190000;650000;650000;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33411;Royaume-Uni;Conteneur 40' High cube;8423900000;650000;650000;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33412;Royaume-Uni;Conteneur 40' High cube;8424300000;700000;700000;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33413;Royaume-Uni;Conteneur 40' High cube;8425410000;1000;1000;1000;EUR;2024CIAB9C2059;2024CIAB9C1180
33414;Royaume-Uni;Conteneur 40' High cube;8425420000;1200;49104;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33415;Royaume-Uni;Conteneur 40' High cube;8425490000;500000;607102;632784;EUR;2024CIAB9C2059;2024CIAB9C1180
33416;Royaume-Uni;Conteneur 40' High cube;8427200000;500;500;500;EUR;2024CIAB9C2059;2024CIAB9C1180
33417;Royaume-Uni;Conteneur 40' High cube;8427900000;1778;1778;1778;EUR;2024CIAB9C2059;2024CIAB9C1180
33418;Royaume-Uni;Conteneur 40' High cube;8428900000;2500;2500;2500;EUR;2024CIAB9C2059;2024CIAB9C1180
33419;Royaume-Uni;Conteneur 40' High cube;8429400000;700;700;700;EUR;2024CIAB9C2059;2024CIAB9C1180
33420;Royaume-Uni;Conteneur 40' High cube;8438600000;1475;541912;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33421;Royaume-Uni;Conteneur 40' High cube;8438900000;175;175;175;EUR;2024CIAB9C2059;2024CIAB9C1180
33422;Royaume-Uni;Conteneur 40' High cube;8443311000;1800;1800;1800;EUR;2024CIAB9C2059;2024CIAB9C1180
33423;Royaume-Uni;Conteneur 40' High cube;8443319000;590360;590360;590360;EUR;2024CIAB9C2059;2024CIAB9C1180
33424;Royaume-Uni;Conteneur 40' High cube;8443321000;30;30;30;EUR;2024CIAB9C2059;2024CIAB9C1180
33425;Royaume-Uni;Conteneur 40' High cube;8443399000;1000;264928;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33426;Royaume-Uni;Conteneur 40' High cube;8443990000;30;30;30;EUR;2024CIAB9C2059;2024CIAB9C1180
33427;Royaume-Uni;Conteneur 40' High cube;8450110000;752700;752700;752700;EUR;2024CIAB9C2059;2024CIAB9C1180
33428;Royaume-Uni;Conteneur 40' High cube;8450190000;1800;296080;590360;EUR;2024CIAB9C2059;2024CIAB9C1180
33429;Royaume-Uni;Conteneur 40' High cube;8450200000;1200;400400;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33430;Royaume-Uni;Conteneur 40' High cube;8452100000;1200;225750;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33431;Royaume-Uni;Conteneur 40' High cube;8452210000;650000;650000;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33432;Royaume-Uni;Conteneur 40' High cube;8471419000;1200;21185;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33433;Royaume-Uni;Conteneur 40' High cube;8471601000;704000;704000;704000;EUR;2024CIAB9C2059;2024CIAB9C1180
33434;Royaume-Uni;Conteneur 40' High cube;8471609000;1000;14255;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33435;Royaume-Uni;Conteneur 40' High cube;8471809000;1800;548040;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33436;Royaume-Uni;Conteneur 40' High cube;8474900000;300;2297;5683;EUR;2024CIAB9C2059;2024CIAB9C1180
33437;Royaume-Uni;Conteneur 40' High cube;8479820000;1000;1000;1000;EUR;2024CIAB9C2059;2024CIAB9C1180
33438;Royaume-Uni;Conteneur 40' High cube;8479890000;2500;2500;2500;EUR;2024CIAB9C2059;2024CIAB9C1180
33439;Royaume-Uni;Conteneur 40' High cube;8483100000;632784;632784;632784;EUR;2024CIAB9C2059;2024CIAB9C1180
33440;Royaume-Uni;Conteneur 40' High cube;8483900000;1200;1200;1200;EUR;2024CIAB9C2059;2024CIAB9C1180
33441;Royaume-Uni;Conteneur 40' High cube;8502119000;900;200600;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33442;Royaume-Uni;Conteneur 40' High cube;8502121000;400;450;500;EUR;2024CIAB9C2059;2024CIAB9C1180
33443;Royaume-Uni;Conteneur 40' High cube;8502399000;1404612;1404612;1404612;EUR;2024CIAB9C2059;2024CIAB9C1180
33444;Royaume-Uni;Conteneur 40' High cube;8508190000;650000;650000;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33445;Royaume-Uni;Conteneur 40' High cube;8509400000;590360;590360;590360;EUR;2024CIAB9C2059;2024CIAB9C1180
33446;Royaume-Uni;Conteneur 40' High cube;8511400000;478;478;478;EUR;2024CIAB9C2059;2024CIAB9C1180
33447;Royaume-Uni;Conteneur 40' High cube;8512200000;478;350239;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33448;Royaume-Uni;Conteneur 40' High cube;8513100000;30;590;1150;EUR;2024CIAB9C2059;2024CIAB9C1180
33449;Royaume-Uni;Conteneur 40' High cube;8514400000;3948;3948;3948;EUR;2024CIAB9C2059;2024CIAB9C1180
33450;Royaume-Uni;Conteneur 40' High cube;8516100000;650000;650000;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33451;Royaume-Uni;Conteneur 40' High cube;8516400000;590360;615595;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33452;Royaume-Uni;Conteneur 40' High cube;8516500000;1800;555755;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33453;Royaume-Uni;Conteneur 40' High cube;8516601000;650000;650000;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33454;Royaume-Uni;Conteneur 40' High cube;8516609000;1000;380982;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33455;Royaume-Uni;Conteneur 40' High cube;8516710000;1200;400461;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33456;Royaume-Uni;Conteneur 40' High cube;8516799000;1475;1475;1475;EUR;2024CIAB9C2059;2024CIAB9C1180
33457;Royaume-Uni;Conteneur 40' High cube;8521901000;590360;590360;590360;EUR;2024CIAB9C2059;2024CIAB9C1180
33458;Royaume-Uni;Conteneur 40' High cube;8524110000;704000;704000;704000;EUR;2024CIAB9C2059;2024CIAB9C1180
33459;Royaume-Uni;Conteneur 40' High cube;8527130000;600000;600000;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33460;Royaume-Uni;Conteneur 40' High cube;8527199000;600000;600000;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33461;Royaume-Uni;Conteneur 40' High cube;8527990000;1800;1800;1800;EUR;2024CIAB9C2059;2024CIAB9C1180
33462;Royaume-Uni;Conteneur 40' High cube;8528420000;800000;800000;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33463;Royaume-Uni;Conteneur 40' High cube;8528520000;1200;1200;1200;EUR;2024CIAB9C2059;2024CIAB9C1180
33464;Royaume-Uni;Conteneur 40' High cube;8528590000;1500;1500;1500;EUR;2024CIAB9C2059;2024CIAB9C1180
33465;Royaume-Uni;Conteneur 40' High cube;8528719000;1200;1200;1200;EUR;2024CIAB9C2059;2024CIAB9C1180
33466;Royaume-Uni;Conteneur 40' High cube;8528721000;1200;31376;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33467;Royaume-Uni;Conteneur 40' High cube;8528729000;1000;394933;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33468;Royaume-Uni;Conteneur 40' High cube;8530800000;1176;1344;1512;EUR;2024CIAB9C2059;2024CIAB9C1180
33469;Royaume-Uni;Conteneur 40' High cube;8539100000;1200;1200;1200;EUR;2024CIAB9C2059;2024CIAB9C1180
33470;Royaume-Uni;Conteneur 40' High cube;8544499000;218;500;781;EUR;2024CIAB9C2059;2024CIAB9C1180
33471;Royaume-Uni;Conteneur 40' High cube;8547900000;100;100;100;EUR;2024CIAB9C2059;2024CIAB9C1180
33472;Royaume-Uni;Conteneur 40' High cube;8608000000;1176;1344;1512;EUR;2024CIAB9C2059;2024CIAB9C1180
33473;Royaume-Uni;Conteneur 40' High cube;8701911100;700000;700000;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33474;Royaume-Uni;Conteneur 40' High cube;8701949000;1700;1700;1700;EUR;2024CIAB9C2059;2024CIAB9C1180
33475;Royaume-Uni;Conteneur 40' High cube;8703242000;2759;2759;2759;EUR;2024CIAB9C2059;2024CIAB9C1180
33476;Royaume-Uni;Conteneur 40' High cube;8708100000;1200;125960;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33477;Royaume-Uni;Conteneur 40' High cube;8708290000;500;215619;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33478;Royaume-Uni;Conteneur 40' High cube;8708300000;478;257725;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33479;Royaume-Uni;Conteneur 40' High cube;8708400000;500;500;500;EUR;2024CIAB9C2059;2024CIAB9C1180
33480;Royaume-Uni;Conteneur 40' High cube;8708500000;900;34447;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33481;Royaume-Uni;Conteneur 40' High cube;8708800000;1200;580426;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33482;Royaume-Uni;Conteneur 40' High cube;8708910000;1000;31120;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33483;Royaume-Uni;Conteneur 40' High cube;8708920000;478;551600;632784;EUR;2024CIAB9C2059;2024CIAB9C1180
33484;Royaume-Uni;Conteneur 40' High cube;8708940000;1000;41120;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33485;Royaume-Uni;Conteneur 40' High cube;8708990000;400;230809;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33486;Royaume-Uni;Conteneur 40' High cube;8712001000;650000;650000;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33487;Royaume-Uni;Conteneur 40' High cube;8712009000;1000;91225;752700;EUR;2024CIAB9C2059;2024CIAB9C1180
33488;Royaume-Uni;Conteneur 40' High cube;8713100000;3926;461570;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33489;Royaume-Uni;Conteneur 40' High cube;8713900000;590360;590360;590360;EUR;2024CIAB9C2059;2024CIAB9C1180
33490;Royaume-Uni;Conteneur 40' High cube;8714109000;590360;590360;590360;EUR;2024CIAB9C2059;2024CIAB9C1180
33491;Royaume-Uni;Conteneur 40' High cube;9004909000;1150;1150;1150;EUR;2024CIAB9C2059;2024CIAB9C1180
33492;Royaume-Uni;Conteneur 40' High cube;9010600000;6;6;6;EUR;2024CIAB9C2059;2024CIAB9C1180
33493;Royaume-Uni;Conteneur 40' High cube;9013800000;30;30;30;EUR;2024CIAB9C2059;2024CIAB9C1180
33494;Royaume-Uni;Conteneur 40' High cube;9018410000;3948;3948;3948;EUR;2024CIAB9C2059;2024CIAB9C1180
33495;Royaume-Uni;Conteneur 40' High cube;9018900000;3573;3836;3948;EUR;2024CIAB9C2059;2024CIAB9C1180
33496;Royaume-Uni;Conteneur 40' High cube;9020000000;343;343;343;EUR;2024CIAB9C2059;2024CIAB9C1180
33497;Royaume-Uni;Conteneur 40' High cube;9021900000;590360;590360;590360;EUR;2024CIAB9C2059;2024CIAB9C1180
33498;Royaume-Uni;Conteneur 40' High cube;9022900000;3948;3948;3948;EUR;2024CIAB9C2059;2024CIAB9C1180
33499;Royaume-Uni;Conteneur 40' High cube;9027100000;3948;3948;3948;EUR;2024CIAB9C2059;2024CIAB9C1180
33500;Royaume-Uni;Conteneur 40' High cube;9105210000;3829;3829;3829;EUR;2024CIAB9C2059;2024CIAB9C1180
33501;Royaume-Uni;Conteneur 40' High cube;9401100000;3926;3926;3926;EUR;2024CIAB9C2059;2024CIAB9C1180
33502;Royaume-Uni;Conteneur 40' High cube;9401390000;100;3083;3829;EUR;2024CIAB9C2059;2024CIAB9C1180
33503;Royaume-Uni;Conteneur 40' High cube;9401610000;100;384626;700000;EUR;2024CIAB9C2059;2024CIAB9C1180
33504;Royaume-Uni;Conteneur 40' High cube;9401690000;1000;525125;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33505;Royaume-Uni;Conteneur 40' High cube;9401710000;3522;202482;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33506;Royaume-Uni;Conteneur 40' High cube;9401790000;1000;2257;3829;EUR;2024CIAB9C2059;2024CIAB9C1180
33507;Royaume-Uni;Conteneur 40' High cube;9401800000;100;300325;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33508;Royaume-Uni;Conteneur 40' High cube;9401911000;650000;650000;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33509;Royaume-Uni;Conteneur 40' High cube;9402109000;600000;600000;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33510;Royaume-Uni;Conteneur 40' High cube;9402900000;3522;3799;3948;EUR;2024CIAB9C2059;2024CIAB9C1180
33511;Royaume-Uni;Conteneur 40' High cube;9403100000;100;3083;3829;EUR;2024CIAB9C2059;2024CIAB9C1180
33512;Royaume-Uni;Conteneur 40' High cube;9403200000;1475;3272;3948;EUR;2024CIAB9C2059;2024CIAB9C1180
33513;Royaume-Uni;Conteneur 40' High cube;9403300000;100;3157;3948;EUR;2024CIAB9C2059;2024CIAB9C1180
33514;Royaume-Uni;Conteneur 40' High cube;9403400000;600000;600000;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33515;Royaume-Uni;Conteneur 40' High cube;9403500000;1200;1419;3829;EUR;2024CIAB9C2059;2024CIAB9C1180
33516;Royaume-Uni;Conteneur 40' High cube;9403600000;1200;328386;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33517;Royaume-Uni;Conteneur 40' High cube;9403709000;1000;50961;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33518;Royaume-Uni;Conteneur 40' High cube;9403890000;1000;46335;590360;EUR;2024CIAB9C2059;2024CIAB9C1180
33519;Royaume-Uni;Conteneur 40' High cube;9403910000;100;100;100;EUR;2024CIAB9C2059;2024CIAB9C1180
33520;Royaume-Uni;Conteneur 40' High cube;9403990000;100;100;100;EUR;2024CIAB9C2059;2024CIAB9C1180
33521;Royaume-Uni;Conteneur 40' High cube;9404100000;600000;600000;600000;EUR;2024CIAB9C2059;2024CIAB9C1180
33522;Royaume-Uni;Conteneur 40' High cube;9404290000;1200;484542;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33523;Royaume-Uni;Conteneur 40' High cube;9404900000;1200;1200;1200;EUR;2024CIAB9C2059;2024CIAB9C1180
33524;Royaume-Uni;Conteneur 40' High cube;9405210000;79;79;79;EUR;2024CIAB9C2059;2024CIAB9C1180
33525;Royaume-Uni;Conteneur 40' High cube;9405490000;900;900;900;EUR;2024CIAB9C2059;2024CIAB9C1180
33526;Royaume-Uni;Conteneur 40' High cube;9503000000;1000;176460;850000;EUR;2024CIAB9C2059;2024CIAB9C1180
33527;Royaume-Uni;Conteneur 40' High cube;9506910000;1000;1000;1000;EUR;2024CIAB9C2059;2024CIAB9C1180
33528;Royaume-Uni;Conteneur 40' High cube;9603210000;1166;1166;1166;EUR;2024CIAB9C2059;2024CIAB9C1180
33529;Royaume-Uni;Conteneur 40' High cube;9610000000;3829;3829;3829;EUR;2024CIAB9C2059;2024CIAB9C1180
33530;Royaume-Uni;Conteneur 40' High cube;9619002100;1166;1166;1166;EUR;2024CIAB9C2059;2024CIAB9C1180
33531;Royaume-Uni;Conteneur 40' High cube;9701910000;590360;590360;590360;EUR;2024CIAB9C2059;2024CIAB9C1180
33532;Royaume-Uni;Conteneur 40' frigorifique;203290000;2850;2850;2850;EUR;2024CIAB9C2059;2024CIAB9C1180
33533;Royaume-Uni;Conteneur 40' frigorifique;204420000;4500;4500;4500;EUR;2024CIAB9C2059;2024CIAB9C1180
33534;Royaume-Uni;Conteneur 40' frigorifique;206290000;2900;3185;3400;EUR;2024CIAB9C2059;2024CIAB9C1180
33535;Royaume-Uni;Conteneur 40' frigorifique;206490000;1878;3902;5500;EUR;2024CIAB9C2059;2024CIAB9C1180
33536;Royaume-Uni;Conteneur 40' frigorifique;206900000;2250;3437;5000;EUR;2024CIAB9C2059;2024CIAB9C1180
33537;Royaume-Uni;Conteneur 40' frigorifique;406900000;1150;1150;1150;EUR;2024CIAB9C2059;2024CIAB9C1180
33538;Royaume-Uni;Conteneur 40' frigorifique;504000000;3250;3643;6000;EUR;2024CIAB9C2059;2024CIAB9C1180
33539;Royaume-Uni;Conteneur 40' frigorifique;3919900000;218;1033;2218;EUR;2024CIAB9C2059;2024CIAB9C1180
33540;Royaume-Uni;Conteneur 40' frigorifique;3923100000;991;991;991;EUR;2024CIAB9C2059;2024CIAB9C1180
33541;Russie, Federation de;40' conteneur frigorifique;303510000;5400;5400;5400;EUR;2024CIAB9C2059;2024CIAB9C1180
33542;Russie, Federation de;Conteneur 40' High cube;1512190000;1100;1354;2270;EUR;2024CIAB9C2059;2024CIAB9C1180
33543;Russie, Federation de;Conteneur 40' High cube;1704900000;717;717;717;EUR;2024CIAB9C2059;2024CIAB9C1180
33544;Russie, Federation de;Conteneur 40' High cube;1806909000;717;717;717;EUR;2024CIAB9C2059;2024CIAB9C1180
33545;Russie, Federation de;Conteneur 40' High cube;1901200000;717;717;717;EUR;2024CIAB9C2059;2024CIAB9C1180
33546;Russie, Federation de;Conteneur 40' High cube;1904900000;717;717;717;EUR;2024CIAB9C2059;2024CIAB9C1180
33547;Russie, Federation de;Conteneur 40' High cube;2005200000;300;578;717;EUR;2024CIAB9C2059;2024CIAB9C1180
33548;Russie, Federation de;Conteneur 40' High cube;2104101000;717;717;717;EUR;2024CIAB9C2059;2024CIAB9C1180
33549;Russie, Federation de;Conteneur 40' High cube;2106909900;717;717;717;EUR;2024CIAB9C2059;2024CIAB9C1180
33550;Russie, Federation de;Conteneur 40' frigorifique;206900000;4500;4750;5000;EUR;2024CIAB9C2059;2024CIAB9C1180
33551;Russie, Federation de;Conteneur 40' frigorifique;303510000;4050;5439;6050;EUR;2024CIAB9C2059;2024CIAB9C1180
33552;Russie, Federation de;Conteneur 40' frigorifique;504000000;4500;5816;8900;EUR;2024CIAB9C2059;2024CIAB9C1180
33553;Senegal;20' Bolster plateforme;2501002000;800000;800000;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33554;Senegal;20' conteneur ? toit ouvrant;4011800000;1534589;1534589;1534589;EUR;2024CIAB9C2059;2024CIAB9C1180
33555;Senegal;20' conteneur citerne;2207109000;1443746;1443746;1443746;EUR;2024CIAB9C2059;2024CIAB9C1180
33556;Senegal;20' conteneur citerne;2811210000;650000;650000;650000;EUR;2024CIAB9C2059;2024CIAB9C1180
33557;Senegal;20' conteneur frigorifique;306170000;1595276;1595276;1595276;EUR;2024CIAB9C2059;2024CIAB9C1180
33558;Senegal;20' conteneur plateau;2501002000;800000;800000;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33559;Senegal;20' conteneur standard;1702900000;403000;403000;403000;EUR;2024CIAB9C2059;2024CIAB9C1180
33560;Senegal;20' conteneur standard;1704900000;322191;322191;322191;EUR;2024CIAB9C2059;2024CIAB9C1180
33561;Senegal;20' conteneur standard;1806909000;510000;513151;517352;EUR;2024CIAB9C2059;2024CIAB9C1180
33562;Senegal;20' conteneur standard;2103909900;388811;444106;517352;EUR;2024CIAB9C2059;2024CIAB9C1180
33563;Senegal;20' conteneur standard;2104101000;510000;517536;550000;EUR;2024CIAB9C2059;2024CIAB9C1180
33564;Senegal;20' conteneur standard;2104109000;510000;521317;550000;EUR;2024CIAB9C2059;2024CIAB9C1180
33565;Senegal;20' conteneur standard;2202100000;820000;1092000;1500000;EUR;2024CIAB9C2059;2024CIAB9C1180
33566;Senegal;20' conteneur standard;2207101000;940000;940000;940000;EUR;2024CIAB9C2059;2024CIAB9C1180
33567;Senegal;20' conteneur standard;2402200000;993600;993600;993600;EUR;2024CIAB9C2059;2024CIAB9C1180
33568;Senegal;20' conteneur standard;2501002000;100000;470833;800000;EUR;2024CIAB9C2059;2024CIAB9C1180
33569;Senegal;20' conteneur standard;2509000000;1375000;1375000;1375000;EUR;2024CIAB9C2059;2024CIAB9C1180
33570;Senegal;20' conteneur standard;2710193990;639113;639113;639113;EUR;2024CIAB9C2059;2024CIAB9C1180
33571;Senegal;20' conteneur standard;3004200000;322191;469289;616388;EUR;2024CIAB9C2059;2024CIAB9C1180
33572;Senegal;20' conteneur standard;3004909000;322191;469289;616388;EUR;2024CIAB9C2059;2024CIAB9C1180
33573;Senegal;20' conteneur standard;3204900000;525000;525000;525000;EUR;2024CIAB9C2059;2024CIAB9C1180
33574;Senegal;20' conteneur standard;3505100000;1453239;1524096;1594953;EUR;2024CIAB9C2059;2024CIAB9C1180
33575;Senegal;20' conteneur standard;3507900000;395000;395000;395000;EUR;2024CIAB9C2059;2024CIAB9C1180
33576;Senegal;20' conteneur standard;3812390000;525000;525000;525000;EUR;2024CIAB9C2059;2024CIAB9C1180
33577;Senegal;20' conteneur standard;3917391000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
33578;Senegal;20' conteneur standard;3917401000;1225000;1225000;1225000;EUR;2024CIAB9C2059;2024CIAB9C1180
