,Produit,Sous_Produit,Origine,PU_moy,PU_min,PU_max,PU_med
92645,8708400000,"Boîtes de vitesses et leurs parties, des véhic",Irlande,8409.81,5984.175438596491,10835.444444444445,8409.809941520469
92665,4009110000,Tubes et tuyaux en caoutchouc vulcanisé non du,Etats-Unis,61158.81,10136.795,261021.42857142858,29667.136363636364
92675,6115990000,"Autres chaussettes et articles chaussants, d'au",Espagne,4974.00,4974.0,4974.0,4974.0
92680,7304220000,"Tiges de forage, sans soudure,en aciers inoxyda",Etats-Unis,33576.00,33576.0,33576.0,33576.0
92681,8474900000,Parties de machines et appareils du n° 84.74,Japon,25647.90,25647.9,25647.9,25647.9
92687,6112390000,"Maillots, culottes et slips de bain, d'autres m",Espagne,15011.29,15011.285714285714,15011.285714285714,15011.285714285714
92701,9031200000,Bancs d'essai,Etats-Unis,361432.50,361432.5,361432.5,361432.5
92703,4009320000,Tubes et tuyaux en caoutchouc vulcanisé non du,Japon,35709.20,4592.0,140062.5,11807.181818181818
92704,3403990000,"Autres préparations lubrifiantes, du n° 34.03",Etats-Unis,73306.51,17076.0,191867.5,45526.5
92707,8421310000,Filtres d'entrée d'air pour moteurs à allumag,Irlande,9899.00,9899.0,9899.0,9899.0
92708,8421310000,Filtres d'entrée d'air pour moteurs à allumag,Afrique du Sud,14274.33,14274.327586206897,14274.327586206897,14274.327586206897
92710,8536490000,Relais pour une tension excédant 60 V mais n',Belgique,409973.00,409973.0,409973.0,409973.0
92713,7318290000,"Autres articles non filetés, en fonte, fer ou",Irlande,8746.17,8746.166666666666,8746.166666666666,8746.166666666666
92719,8542320000,Mémoires (circuits intégrés électroniques),Emirats Arabes Unis,39011.50,39011.5,39011.5,39011.5
92720,6211320000,Autres vêtements de coton pour hommes ou garç,Maroc,1199.92,759.9333333333333,1639.9,1199.9166666666667
92723,6302210000,"Linge de lit, de coton, imprimé",Emirats Arabes Unis,30962.00,30962.0,30962.0,30962.0
92726,6114900000,"Autres vêtements d'autres matières textiles, e",Emirats Arabes Unis,41720.62,41720.625,41720.625,41720.625
92727,7010902100,"Bouteilles, bonbonnes et flacons, en verre, d'",Emirats Arabes Unis,21713.97,391.44865082561415,43036.5,21713.974325412808
92729,8517700000,Parties des articles du n° 85.17,Emirats Arabes Unis,11654.12,2000.0,40533.134146341465,2041.6666666666667
92740,8307109000,"Tuyaux flexibles en fer ou en acier, même avec",Etats-Unis,319505.75,319505.75,319505.75,319505.75
92742,3926100000,Articles de bureau et articles scolaires en mati,Espagne,2715.57,2186.5,3628.2421792321043,2331.9533056505456
92745,8523490000,Supports optiques autres que non enregistrés,Chine,694671.55,10521.10606060606,1378822.0,694671.553030303
92746,7323910000,Articles de ménage ou d'économie domestique e,Chine,997.15,25.09795918367347,10480.082840236686,541.3964204342387
92748,7010902200,"Bocaux, pots et autres récipients simil. y co",PLUSIEURS,13600.20,13600.2,13600.2,13600.2
92751,407110000,Œufs fertilisés de volailles de l'espèce Gal,Autre pays,2586.40,2586.4038634321655,2586.4038634321655,2586.4038634321655
92762,6804300000,"Pierres à aiguiser ou à polir à la main, et l",Italie,43621.00,43621.0,43621.0,43621.0
92765,3812200000,Plastifiants composites pour caoutchouc ou mati,Italie,53788.00,53788.0,53788.0,53788.0
92772,9001401000,"Verres de lunetterie en verre, médicaux, non m",PLUSIEURS,45261.00,45261.0,45261.0,45261.0
92776,8436990000,Parties de machines ou appareils du n° 84.36 a,France,30432.96,21630.84,43449.333333333336,26218.701492537315
92782,8438200000,Machines et appareils pour la confiserie ou pour,Allemagne,42074.96,42074.96428571428,42074.96428571428,42074.96428571428
92784,8474900000,Parties de machines et appareils du n° 84.74,Allemagne,88897.52,6573.428169014084,201285.14285714287,58834.0
92789,8436910000,Parties de machines ou appareils d'aviculture,Pays-bas,5083.68,5083.675,5083.675,5083.675
92790,8438900000,Parties de machines et appareils du n° 84.38,France,109296.51,512.2714285714286,206560.9,117684.63636363637
92792,8539490000,Lampes et tubes à rayons ultraviolets ou infra,Italie,63482.07,63482.066666666666,63482.066666666666,63482.066666666666
92794,8543200000,Générateurs électriques de signaux,Espagne,30137.56,30137.555555555555,30137.555555555555,30137.555555555555
92795,8208100000,Couteaux et lames tranchantes pour le travail de,Espagne,30475.94,30475.937086092716,30475.937086092716,30475.937086092716
92801,6813890000,Autres garnitures de friction pour organes de f,Italie,17054.90,17054.9,17054.9,17054.9
92805,8307900000,"Tuyaux flexibles, même avec leurs accessoires,",Italie,112059.33,16399.0,207719.66666666666,112059.33333333333
92811,8412900000,"Parties d'autres moteurs et machines motrices, d",Italie,68481.93,18891.6,118072.26,68481.93
92814,8501610000,Machines génératrices (sauf groupe électrog,Italie,18062.23,17804.535714285714,18319.928571428572,18062.232142857145
92826,8537100000,"Tableau, panneau, console, pupitre, armoire, aut","Maurice, ile",9882.13,9882.130434782608,9882.130434782608,9882.130434782608
92833,8536300000,Autres appareils pour la protection des circuits,Malaisie,3936.00,3936.0,3936.0,3936.0
92841,8536500000,"Autres interrupteurs, sectionneurs et commutateu",Malaisie,6413.78,6413.777777777777,6413.777777777777,6413.777777777777
92847,8438900000,Parties de machines et appareils du n° 84.38,Turquie,4287.00,4287.0,4287.0,4287.0
92858,8421399000,Appareils pr filtration ou épuration des gaz,"Maurice, ile",10495.50,10495.5,10495.5,10495.5
92859,8709900000,Parties des chariots du n° 87.09,Belgique,3280.00,3280.0,3280.0,3280.0
92861,8481200000,Valves pour transmissions oléohydrauliques ou p,"Maurice, ile",9839.35,9839.346153846154,9839.346153846154,9839.346153846154
92862,8505209000,"Accouplements, embrayages, variateurs de vitess",Belgique,1880.40,1880.4,1880.4,1880.4
92863,8517690000,"Autres appareils pour l'émission, la transmiss",Allemagne,67891.50,67891.5,67891.5,67891.5
92864,8416200000,"Brûleurs pour l'alimentation des foyers, à com",Allemagne,50903.73,50903.73389355742,50903.73389355742,50903.73389355742
92865,3506100000,Produits de toute espèce à usage de colles ou,Afrique du Sud,22726.69,2484.2196118488255,44936.75,21742.9
92866,8448200000,Parties et accessoires des machines du n° 84.4,Inde,9393.41,9393.406779661016,9393.406779661016,9393.406779661016
92876,8431490000,Autres parties de machines et d'appareils des n,"Maurice, ile",9845.49,9845.485981308411,9845.485981308411,9845.485981308411
92881,3923500000,"Bouchons, couvercles, capsules et autres disposi",Afrique du Sud,3017.40,3017.4,3017.4,3017.4
92886,7307230000,Accessoires de tuyauterie à souder bout à bou,Australie,118729.21,118729.21052631579,118729.21052631579,118729.21052631579
92889,8302420000,"Autres garnitures, ferrures et articles similai",Tunisie,2318.14,1595.1704545454545,3041.1064356435645,2318.1384450945097
92890,8208900000,"Autres couteaux et lames tranchantes, pour machi",Royaume-Uni,71226.17,20335.0,122117.33333333333,71226.16666666666
92891,8208900000,"Autres couteaux et lames tranchantes, pour machi",Turquie,7412.43,4128.222222222223,10696.646864686469,7412.434543454346
92893,3917399000,Autres tubes et tuyaux  en matières plastique,Afrique du Sud,5850.51,2670.714285714286,9030.306698312237,5850.510492013262
92894,7010100000,Ampoules en verre,Malaisie,2624.00,2624.0,2624.0,2624.0
92920,7304900000,"Autres tubes, tuyaux et profilés creux, sans so",Australie,3421.06,3421.0555555555557,3421.0555555555557,3421.0555555555557
92922,8307900000,"Tuyaux flexibles, même avec leurs accessoires,",Afrique du Sud,2952.00,2952.0,2952.0,2952.0
92923,7010902100,"Bouteilles, bonbonnes et flacons, en verre, d'","Tcheque, Republique",5964.23,5964.2307692307695,5964.2307692307695,5964.2307692307695
92924,3002901000,Ferments,PLUSIEURS,78714.50,72811.0,84618.0,78714.5
92932,2526200000,"Stéatite naturelle, même dégrossie ou débit","Coree, Republique de (Coree du Sud)",2981.32,2981.325,2981.325,2981.325
92938,6103410000,"Pantalons, salopettes à bretelles, culottes et",PLUSIEURS,12892.26,110.29411764705883,125506.33333333333,9132.68125
92949,8421990000,Parties des appareils pour la filtration ou l',"Maurice, ile",9829.02,9829.023622047243,9829.023622047243,9829.023622047243
92954,9018310000,"Seringues, avec ou sans aiguilles","Tcheque, Republique",6461.25,6461.25,6461.25,6461.25
92957,4010310000,"Courroies de transmission sans fin, en caoutcho","Maurice, ile",8527.50,8527.5,8527.5,8527.5
92961,9023000000,"Instruments, appareils et modèles conçus pr la d",France,75689.19,4225.38961038961,147153.0,75689.1948051948
92962,8414809000,Autres articles du n° 84.14,Malaisie,1312.00,1312.0,1312.0,1312.0
92963,9610000000,Ardoises et tableaux pour l'écriture ou le dessin,Afrique du Sud,7464.07,4709.4358974358975,10218.698795180722,7464.067346308309
92964,6106900000,chemisierset chemi,PLUSIEURS,9031.19,1312.0,41368.0,7274.494382022472
92971,8482300000,Roulements à rouleaux en forme de tonneau,Chine,13535.73,13535.729824561404,13535.729824561404,13535.729824561404
92972,8482300000,Roulements à rouleaux en forme de tonneau,Inde,9035.14,9035.136363636364,9035.136363636364,9035.136363636364
92975,8501520000,"Moteurs à courant alternatif, polyphasés, d'u",France,31261.22,6914.812958435208,91834.0,21034.842696629214
92979,7304499000,"Tubes, tuyaux et profilés creux, sans soudure",Afrique du Sud,2858.98,2858.9811320754716,2858.9811320754716,2858.9811320754716
92980,8423890000,Autres appareils et instruments de pesage du n,Allemagne,80682.80,80682.8,80682.8,80682.8
92992,4011300000,"Pneumatiques neufs, en caoutchouc, des types uti","Russie, Federation de",4322.62,4322.616144975288,4322.616144975288,4322.616144975288
92993,8419500000,Echangeurs de chaleur,Allemagne,38296.56,7538.734545454546,78250.20833333333,29100.750476190475
92994,9032100000,Thermostats,Allemagne,127343.10,6996.833333333333,274408.6666666667,81557.33333333333
92997,4414000000,"Cadres en bois pour tableaux, photographies, miroi",Tunisie,1586.51,1586.5116279069769,1586.5116279069769,1586.5116279069769
93003,3002150000,"Produits immunologiques, présentés sous forme",Suisse,474546.12,63677.8,885414.4427645789,474546.12138228945
93004,9021100000,Articles et appareils d?'orthopédie (y compris,Turquie,22347.44,22347.439252336448,22347.439252336448,22347.439252336448
93010,9018900000,Autres instruments et appareils du n° 90.18,Serbie,13424.23,13424.232558139534,13424.232558139534,13424.232558139534
93013,8441900000,Parties de machines et appareils du n° 84.41,Pays-bas,23666.92,23666.92,23666.92,23666.92
93015,4823900000,Autres articles du n° 48.23,Afrique du Sud,34070.46,34070.455,34070.455,34070.455
93024,9026200000,Instruments et appareils pr la mesure ou le cont,Maroc,30174.00,30174.0,30174.0,30174.0
93028,9029200000,Indicateurs de vitesse et tachymètres autres qu,Maroc,7652.78,7652.777777777777,7652.777777777777,7652.777777777777
93030,9018900000,Autres instruments et appareils du n° 90.18,Tunisie,25273.65,25273.647058823528,25273.647058823528,25273.647058823528
93031,9018390000,"Autres aiguilles; cathéters, canules et instru",Tunisie,24598.38,24598.384615384617,24598.384615384617,24598.384615384617
93032,3006500000,"Trousses et boîtes de pharmacie garnies, pour s",Tunisie,24294.70,24294.703703703704,24294.703703703704,24294.703703703704
93033,9018190000,Autres appareils d'électrodiagnostic (y cpris,Turquie,14142.92,14142.92,14142.92,14142.92
93034,3822000000,Réactifs de diagnostic ou de laboratoire … sur,Turquie,46865.32,34517.07956989247,59213.555555555555,46865.31756272401
93038,3004909000,Autres médicaments … présentés sous formes,Japon,1249446.75,1249446.75,1249446.75,1249446.75
93040,8528620000,Projecteurs aptes à être connectés directeme,PLUSIEURS,86628.64,20321.16176470588,165805.7,62478.07034932233
93057,9015800000,Autres instruments et appareils du n° 90.15,Canada,1178133.83,368364.3243243243,1987903.3333333333,1178133.8288288289
93059,7304399000,"Autres tubes, tuyaux et profilés creux, sans",Afrique du Sud,47737.00,47737.0,47737.0,47737.0
93061,9032810000,Autres instruments et appareils pour la régula,Italie,127763.29,31267.333333333332,291526.0,94129.91666666666
93062,7312900000,"Tresses, élingues et articles similaires, en fe",Italie,62622.00,62622.0,62622.0,62622.0
93064,8481200000,Valves pour transmissions oléohydrauliques ou p,Afrique du Sud,370979.14,58915.28571428572,683043.0,370979.14285714284
93065,4009310000,Tubes et tuyaux en caoutchouc vulcanisé non du,Afrique du Sud,16472.54,266.8044943820225,66327.8,6781.370605004751
93072,8467920000,"Parties d'outils pneumatiques, pour emploi à l",Afrique du Sud,51086.50,51086.5,51086.5,51086.5
93073,8501510000,"Moteurs à courant alternatif, polyphasés, d'u",Afrique du Sud,35174.47,7273.664279319606,93327.21951219512,22280.28557874763
93076,8483500000,"Volants et poulies, y compris les poulies à mou",Italie,21999.30,17391.486842105263,27550.2,21056.2
93081,8413500000,Autres pompes volumétriques alternatives,Afrique du Sud,38693.01,17261.74193548387,60124.28571428572,38693.013824884794
93095,8415909000,"Parties de machines et appareils du n° 84.15,",Belgique,38783.50,38783.5,38783.5,38783.5
93104,8414590000,"Ventilateurs autres que de table, sol, muraux,",Belgique,29382.38,16939.717557251908,41825.04761904762,29382.38258814976
93105,8516290000,Appareils électriques pour le chauffage des lo,PLUSIEURS,57255.71,57255.71428571428,57255.71428571428,57255.71428571428
93108,9703000000,Productions originales de l'art statuaire ou de la,Afrique du Sud,31515.56,31515.558232931726,31515.558232931726,31515.558232931726
93123,8481100000,Détendeurs,Belgique,27714.14,13447.0,41981.27272727273,27714.136363636364
93125,9006530000,Appareils photographiques autres qu'à visée,France,65042.25,65042.25,65042.25,65042.25
93150,7605290000,)Fils en alliage d'aluminium non allié autres,France,54444.50,54444.5,54444.5,54444.5
93167,7010200000,"Bouchons, couvercles et autres dispositifs de fe",France,7216.00,7216.0,7216.0,7216.0
93168,4911991000,Imprimés à caractère administratif,Etats-Unis,18597.37,18597.3659621802,18597.3659621802,18597.3659621802
93171,6109100000,"shirts et maillots de corps de coton, en bonn",Afrique du Sud,16499.00,16499.0,16499.0,16499.0
93176,8471301000,Machines automatiques de traitement de l'inform,Portugal,1206961.00,1206961.0,1206961.0,1206961.0
93191,8471609000,Unités d'entrée ou de sortie pouvant comporte,Portugal,6560.00,6560.0,6560.0,6560.0
93192,8473300000,"Parties et accessoires (autres que les coffrets,",Portugal,78715.00,78715.0,78715.0,78715.0
93194,9010500000,Autres appareils et matériel pour laboratoires,Japon,29702.90,29702.90243902439,29702.90243902439,29702.90243902439
93195,4202129000,"Malles, valises et mallettes ... cartables...,",Portugal,9839.00,9839.0,9839.0,9839.0
93208,7616999000,"Autres ouvrages en aluminium, du n° 73.16",Vietnam,10822.41,10822.413333333334,10822.413333333334,10822.413333333334
93225,4003000000,Caoutchouc régénéré sous formes primaires ou e,PLUSIEURS,28531.26,240.26320201173513,56822.25,28531.25660100587
93233,5607500000,"Ficelles, cordes et cordages d'autres fibres syn",Vietnam,10874.20,10874.2,10874.2,10874.2
93241,8544110000,Fils pour bobinage en cuivre,Pays-bas,10117.42,10117.423913043478,10117.423913043478,10117.423913043478
93250,9031100000,Machines à équilibrer les pièces mécaniques,PLUSIEURS,2661545.50,2661545.5,2661545.5,2661545.5
93262,8527990000,"Autres appareils récepteurs de radiodiffusion,",PLUSIEURS,1564921.04,250.0,4591699.0,102814.13043478261
93266,6204290000,Ensembles d'autres matières textiles pour femm,Chine,1766.55,52.91005291005291,3480.1941176470586,1766.5520852785558
93268,3006100000,"Catguts, ligatures similaires pour sutures chiru",Inde,120844.56,43709.61111111111,252647.58953168045,66176.4705882353
93269,3004909000,Autres médicaments … présentés sous formes,Argentine,332279.84,268608.4761523046,395951.20086626965,332279.8385092871
93271,3006500000,"Trousses et boîtes de pharmacie garnies, pour s",Etats-Unis,52344.07,1816.0,102872.14814814815,52344.07407407407
93274,8907900000,"Autres engins flottants (radeaux, réservoirs, c",Italie,8177.81,7515.161728395062,8840.464465408804,8177.813096901933
93296,8533290000,"Résistances électriques non chauffantes, fixe",PLUSIEURS,62602.50,6552.807560137457,174645.2,51492.6
93305,7315810000,"Chaînes à maillons à étais, en fonte, fer o",Pays-bas,39438.86,4823.205882352941,74054.51257096513,39438.859226659035
93309,2842100000,"Silicates doubles ou complexes, y compris les al",Etats-Unis,324624.00,324624.0,324624.0,324624.0
93315,2810000000,Oxydes de bore; acides boriques.,Etats-Unis,55586.20,55586.2,55586.2,55586.2
93321,8204120000,Clés de serrage à main (y compris les clés d,Etats-Unis,59522.73,23967.5,121042.0,30692.85714285714
93323,3926200000,Vêtements et accessoires du vêtement (y cpris,Royaume-Uni,16601.86,782.3425,49975.5,7824.7941176470595
93324,8542390000,"Autres circuits  intégrés électroniques, du",Etats-Unis,493299.50,459960.0,526639.0,493299.5
93331,4823900000,Autres articles du n° 48.23,Allemagne,3279.67,3279.6666666666665,3279.6666666666665,3279.6666666666665
93358,8532900000,"Parties des condensateurs électriques, fixes, v",PLUSIEURS,71827.50,71827.5,71827.5,71827.5
93362,8204200000,"Douilles de serrage interchangeables, même avec",Etats-Unis,108402.63,22448.333333333332,224533.0,93314.597
93364,8204200000,"Douilles de serrage interchangeables, même avec",Italie,26238.33,26238.333333333332,26238.333333333332,26238.333333333332
93376,7007110000,Verres trempés de dimensions et formats permet,Allemagne,16059.30,15743.0,16375.6,16059.3
93379,8311100000,"Electrodes enrobées pour le soudage à l'arc, e",Autriche,8210.24,5974.605696202531,12594.373333333333,6061.745535714285
93381,8410900000,Parties des turbines hydrauliques et roues hydra,PLUSIEURS,65921.08,12800.846153846154,102433.75,82528.63636363637
93393,8431430000,Parties de machines de sondage ou de forage des,Arabie Saoudite,297739.40,297739.4,297739.4,297739.4
93398,9027900000,Microtomes; parties et accessoires des instrumen,Turquie,10965.53,10965.531666666666,10965.531666666666,10965.531666666666
93422,8466100000,outilset filières à déclenchement auto,Royaume-Uni,84837.24,43949.12,158086.0,52476.6
93424,9015800000,Autres instruments et appareils du n° 90.15,Norvege,330864.70,330864.7,330864.7,330864.7
93428,7407210000,"Barres et profilés en alliages de cuivre, à b",PLUSIEURS,17160.80,17160.8,17160.8,17160.8
93433,8479890000,Autres machines et appareils mécaniques ayant,Thailande,209794.91,175665.32352941178,243924.5,209794.9117647059
93455,8479900000,Parties des machines et appareils mécaniques du,Emirats Arabes Unis,17869.69,3001.8370621468925,32737.543478260868,17869.69027020388
93471,7318150000,"Autres vis et boulons, même avec leurs écrous",Thailande,5210.31,5210.306049822064,5210.306049822064,5210.306049822064
93472,8479300000,Presses pr fabrication de panneaux de particules,Royaume-Uni,338096.74,28732.478260869564,647461.0,338096.73913043475
93478,3824999300,"Autres produits du N°38.24, contenant des hy",Royaume-Uni,452900.62,331.0,905470.25,452900.625
93479,2905310000,Ethylène glycol (éthanediol),Royaume-Uni,2876.74,777.0702504581552,5390.350180505415,2462.798947368421
93482,8528490000,Moniteurs à tube cathodique...aut. que ceux ut,Chine,23867.50,517.2413793103449,41994.36,29090.909090909092
93483,9015900000,Parties et accessoires des instruments et appare,Norvege,183668.00,183668.0,183668.0,183668.0
93487,8533390000,"Résistances électriques non chauffantes, vari",Etats-Unis,3316277.00,3316277.0,3316277.0,3316277.0
93488,8907900000,"Autres engins flottants (radeaux, réservoirs, c",Belgique,9183.00,9183.0,9183.0,9183.0
93492,8203200000,"Pinces (même coupantes), tenailles, brucelles e","Taiwan, Province de Chine",93265.48,93265.47826086957,93265.47826086957,93265.47826086957
93493,8803900000,"Parties des appareils des n°s 88.01 ou 88.02,",Belgique,7216.00,7216.0,7216.0,7216.0
93496,7320900000,"Autres ressorts et lames de ressorts, en fer ou","Taiwan, Province de Chine",89535.00,89535.0,89535.0,89535.0
93498,8425420000,"Autres crics et vérins, hydrauliques","Taiwan, Province de Chine",94160.84,94160.84,94160.84,94160.84
93499,3506100000,Produits de toute espèce à usage de colles ou,Belgique,46573.00,46573.0,46573.0,46573.0
93500,9104000000,"Montres de tableaux de bord et montres similaires,",Suisse,1504440.00,1475903.0,1532977.0,1504440.0
93502,9017300000,"Micromètres, pieds à coulisse, calibres et jau",Belgique,42637.00,42637.0,42637.0,42637.0
93504,8204120000,Clés de serrage à main (y compris les clés d,Belgique,65596.00,65596.0,65596.0,65596.0
93505,8539490000,Lampes et tubes à rayons ultraviolets ou infra,"Taiwan, Province de Chine",93265.49,93265.49019607843,93265.49019607843,93265.49019607843
93506,8543700000,Autres machines et appareils électriques ayant,Belgique,40997.33,40997.333333333336,40997.333333333336,40997.333333333336
93508,4016930000,"Joints, en caoutchouc vulcanisé non durci, aut","Taiwan, Province de Chine",53082.17,18066.0,94509.0,46671.5
93509,8483300000,"Paliers, autres qu'à roulements incorporés; co","Taiwan, Province de Chine",34819.00,34819.0,34819.0,34819.0
93511,7326909000,Autres ouvrages en fer ou en acier du n° 73.26,"Taiwan, Province de Chine",58380.07,21955.0,94805.14285714286,58380.07142857143
93512,4015190000,"Gants, mitaines et moufles en caoutchouc vulcan",Belgique,40341.50,40341.5,40341.5,40341.5
93519,8482100000,Roulements à billes,"Taiwan, Province de Chine",37751.26,890.5235294117647,74612.0,37751.26176470588
93520,9030390000,Autres instruments et appareils pour la mesure,Autre pays,38855.22,14617.0,61832.0,39485.94285714286
93521,9030390000,Autres instruments et appareils pour la mesure,Belgique,59036.00,59036.0,59036.0,59036.0
93531,3210002000,Peintures autres qu'à base de polymères,Royaume-Uni,70902.00,70902.0,70902.0,70902.0
93534,9025800000,liquideset in,Belgique,51820.50,51820.5,51820.5,51820.5
93542,4016959000,"Autres articles gonflables, en caoutchouc vulc",Belgique,42227.25,42227.25,42227.25,42227.25
93548,7318290000,"Autres articles non filetés, en fonte, fer ou","Taiwan, Province de Chine",44767.00,44767.0,44767.0,44767.0
93549,8443110000,"Machines et appareils à imprimer offset, alime",Afrique du Sud,17183.32,17183.315789473683,17183.315789473683,17183.315789473683
93550,9027800000,"Autres instruments et appareils du n° 90.27, à",Afrique du Sud,908832.33,13746.093634220277,2068668.0,785865.0
93551,9027300000,"Spectromètres, spectrophotomètres et spectrogr",Afrique du Sud,38907.12,12197.2,87327.30769230769,17196.858585858587
93553,4821900000,"Etiquettes de tous genres, en papier ou carton,",Afrique du Sud,15799.44,14447.794871794871,17151.076923076922,15799.435897435897
93554,6211490000,Autres vêtements d'autres matières textiles,Afrique du Sud,17624.67,17624.666666666668,17624.666666666668,17624.666666666668
93556,7804110000,"Feuilles et bandes en plomb, d'une épaisseur n",Afrique du Sud,16191.50,16191.5,16191.5,16191.5
93557,7217101000,"Fils en fer ou en aciers non alliés, non revê",Afrique du Sud,88618.67,88618.66666666667,88618.66666666667,88618.66666666667
93561,9015800000,Autres instruments et appareils du n° 90.15,Afrique du Sud,136009.18,17327.493333333332,254690.86301369863,136009.17817351597
93562,7010200000,"Bouchons, couvercles et autres dispositifs de fe",Afrique du Sud,14333.33,14333.333333333334,14333.333333333334,14333.333333333334
93579,8483400000,"Engrenages et roues de friction, autres que les",Royaume-Uni,26669.03,22224.80219316744,31113.25,26669.026096583722
93581,8504401000,Onduleurs,Finlande,102526.07,102526.06666666667,102526.06666666667,102526.06666666667
93595,8414801000,Compresseurs d'air industriels,Mexique,130806.13,130806.13114754099,130806.13114754099,130806.13114754099
93608,8431490000,Autres parties de machines et d'appareils des n,Arabie Saoudite,83665.12,83665.125,83665.125,83665.125
93627,8482500000,Roulements à rouleaux cylindriques,Royaume-Uni,36543.40,8527.0,64559.8,36543.4
93637,8502400000,Convertisseurs rotatifs électriques,Japon,255604.00,255604.0,255604.0,255604.0
93642,7315890000,"Autres chaînes et chaînettes, en fonte, fer o",Australie,19218.28,9142.0,26647.835,21865.0
93644,7316000000,"Ancres, grappins et leurs parties, en fonte, fer o",Autre pays,28129.00,28129.0,28129.0,28129.0
93647,8482100000,Roulements à billes,Royaume-Uni,66893.25,66893.25,66893.25,66893.25
93654,8431430000,Parties de machines de sondage ou de forage des,Autre pays,34349.08,922.88822,122026.22222222222,21458.16129032258
93657,8512300000,Appareils électriques de signalisation (à l'ex,Australie,895473.20,895473.2,895473.2,895473.2
93721,7606129000,"Tôles et bandes en alliages d'aluminium, d'un",Autre pays,14588.50,7754.580858085808,21422.416666666668,14588.498762376239
93727,9025900000,Parties et accessoires des instruments du n° 90,Allemagne,103338.46,103338.46153846153,103338.46153846153,103338.46153846153
93740,8443990000,"Parties et accessoires d'autres imprimantes, ma",Colombie,178062.55,178062.54545454544,178062.54545454544,178062.54545454544
93741,8523520000,«Cartes intelligentes»,Colombie,122445.31,122445.30666666667,122445.30666666667,122445.30666666667
93754,2841610000,Permanganate de potassium,Etats-Unis,5421.77,5421.767901234568,5421.767901234568,5421.767901234568
93786,3910000000,Silicones sous formes primaires.,Allemagne,8647.71,3192.3333333333335,14103.09090909091,8647.712121212122
93911,3209901000,Autres vernis à base de polymères synthétiqu,Allemagne,7625.50,7625.5,7625.5,7625.5
93927,3209902000,Autres peintures à base de polymères synthét,Allemagne,7329.38,466.21733303551486,14192.545454545454,7329.381393790484
93956,3603000000,Mèches de sûreté; cordeaux détonants; amorces,France,14731.35,9021.189142857143,20434.75172780436,15092.07722007722
93974,9015200000,Théodolites et tachéomètres,Suisse,1088405.96,798183.0909090909,1378628.8387096773,1088405.9648093842
93976,8538900000,Parties reconnaissables comme étant exclusiveme,Autre pays,36231.05,83.39033018867924,122850.0,20649.44295634921
93980,8467190000,Outils pneumatiques autres que rotatifs (même,Afrique du Sud,36092.63,7666.0841750841755,70532.44444444444,30079.36111111111
93983,7320200000,"Ressorts en hélice, en fer ou en acier",Australie,13157.16,13157.159420289856,13157.159420289856,13157.159420289856
93986,5810920000,Broderies de fibres synthétiques ou artificiel,Autre pays,64872.48,64872.47826086957,64872.47826086957,64872.47826086957
93991,8515290000,Machines et appareils pour le soudage des méta,Etats-Unis,39760.89,13445.952380952382,85723.21052631579,29937.190027767716
94004,3923100000,"Boîtes, caisses, casiers et articles similaires",Belgique,3633.73,3633.7272727272725,3633.7272727272725,3633.7272727272725
94008,8505110000,Aimants permanants  et articles destinés à de,Autre pays,36426.14,7663.413978494624,86856.0,14759.0
94019,8536100000,"circuità fusibles, pour une",Australie,47340.36,26740.015384615384,83046.07692307692,32235.0
94046,8415901000,"Parties de machines et appareils du n° 84.15,",Autre pays,19648.95,351.03333333333336,92236.6,12146.24
94049,9015800000,Autres instruments et appareils du n° 90.15,Etats-Unis,168582.04,84.29891423557798,359746.11867364746,143744.41379310345
94063,7318210000,Rondelles destinées à faire ressort et autres,Etats-Unis,16281.50,10890.0,21673.0,16281.5
94069,7019390000,"Nappes, matelas, panneaux et produits similaire",PLUSIEURS,48219.32,2418.138660714286,94020.5,48219.319330357146
94083,6305320000,"Contenants souples pour matières en vrac, de m",PLUSIEURS,79370.67,79370.66666666667,79370.66666666667,79370.66666666667
94090,8536490000,Relais pour une tension excédant 60 V mais n',Australie,226702.78,14211.35,408033.0,257864.0
94093,3002200000,Vaccins pour la médecine humaine,Cameroun,1312.00,1312.0,1312.0,1312.0
94099,7318230000,"Rivets, en fonte, fer ou acier",Autre pays,7259.02,7259.016574585636,7259.016574585636,7259.016574585636
94122,8202910000,"Lames de scies droites, pour le travail des mé",Tunisie,4373.00,4373.0,4373.0,4373.0
94124,8207200000,Filières pour l'étirage ou le filage (extrusio,France,90247.88,4810.333333333333,247004.22222222222,18929.071428571428
94125,8415909000,"Parties de machines et appareils du n° 84.15,",Mexique,271883.66,47208.318181818184,496559.0,271883.6590909091
94130,8537200000,"Tableau, panneau, console, pupitre, armoire, aut",Portugal,15908.76,2550.8888888888887,29266.627569528417,15908.758229208652
94131,8202990000,Autres lames de scies du n° 82.02,Tunisie,4919.67,4919.666666666667,4919.666666666667,4919.666666666667
94138,8708990000,Autres parties et accessoires des véhicules au,Irlande,8768.86,5979.307692307692,11558.413793103447,8768.86074270557
94142,4909000000,Cartes postales imprimées ou illustrées; cartes,Inde,1607.08,1485.188679245283,1728.9753086419753,1607.0819939436292
94148,8202200000,Lames de scies à ruban,France,9620.47,3017.565012406948,16223.38028169014,9620.472647048544
